anio,anio_base,horizonte_anios,departamento,tipo_vehiculo,cantidad_ev,cantidad_ev_modelada,fuente_cantidad_ev,kwh_promedio,potencia_carga,consumo_wh_km,consumo_energetico,consumo_energetico_kwh,escenario_simultaneidad,simultaneidad,demanda_futura,demanda_futura_kw
2037,2022,15,QUINDIO,CUADRICICLO,0.0,37.0,forecast_futuro,60.2,131.26666666666668,145.33333333333334,2227.4,2227.4,bajo,0.2,971.3733333333334,971.3733333333334
2037,2022,15,RISARALDA,AUTOMOVIL,0.0,1.0,forecast_futuro,63.3,191.5,139.0,63.3,63.3,bajo,0.2,38.300000000000004,38.300000000000004
2037,2022,15,RISARALDA,CAMIONETA,0.0,1.0,forecast_futuro,842.7,544.1,1195.0,842.7,842.7,bajo,0.2,108.82000000000001,108.82000000000001
2037,2022,15,RISARALDA,CUADRICICLO,0.0,3.0,forecast_futuro,57.75,155.9,151.0,173.25,173.25,bajo,0.2,93.54000000000002,93.54000000000002
2037,2022,15,RISARALDA,MOTOCICLETA,0.0,0.0,forecast_futuro,4.3,2.35,32.5,0.0,0.0,bajo,0.2,0.0,0.0
2037,2022,15,SANTANDER,AUTOMOVIL,0.0,33.0,forecast_futuro,42.9,161.9,177.0,1415.7,1415.7,bajo,0.2,1068.54,1068.54
2037,2022,15,SANTANDER,CAMION,0.0,1.0,forecast_futuro,825.0,594.7,933.0,825.0,825.0,bajo,0.2,118.94000000000001,118.94000000000001
2037,2022,15,SANTANDER,CAMIONETA,0.0,102.0,forecast_futuro,677.5736842105263,553.4421052631578,1125.4736842105262,69112.51578947368,69112.51578947368,bajo,0.2,11290.21894736842,11290.21894736842
2037,2022,15,SANTANDER,CUADRICICLO,0.0,14.0,forecast_futuro,71.9,124.5,131.0,1006.6000000000001,1006.6000000000001,bajo,0.2,348.6,348.6
2037,2022,15,SANTANDER,MICROBUS,0.0,3.0,forecast_futuro,314.09999999999997,234.76666666666665,1154.0,942.3,942.3,bajo,0.2,140.85999999999999,140.85999999999999
2037,2022,15,SANTANDER,MOTOCICLETA,0.0,98.0,forecast_futuro,3.6666666666666665,2.533333333333333,34.666666666666664,359.3333333333333,359.3333333333333,bajo,0.2,49.653333333333336,49.653333333333336
2037,2022,15,SANTANDER,TRICIMOTO,0.0,1.0,forecast_futuro,3.0,3.4,26.0,3.0,3.0,bajo,0.2,0.68,0.68
2037,2022,15,TOLIMA,AUTOMOVIL,0.0,0.0,forecast_futuro,53.1,188.0,111.0,0.0,0.0,bajo,0.2,0.0,0.0
2037,2022,15,TOLIMA,CAMIONETA,0.0,1.0,forecast_futuro,778.3,710.2,1196.0,778.3,778.3,bajo,0.2,142.04000000000002,142.04000000000002
2037,2022,15,TOLIMA,MOTOCICLETA,0.0,3.0,forecast_futuro,3.466666666666667,3.8,34.333333333333336,10.4,10.4,bajo,0.2,2.28,2.28
2037,2022,15,VALLE DEL CAUCA,AUTOMOVIL,0.0,16.0,forecast_futuro,61.65,73.1,112.0,986.4,986.4,bajo,0.2,233.92,233.92
2037,2022,15,VALLE DEL CAUCA,BUS,0.0,0.0,forecast_futuro,306.4,262.7,1122.0,0.0,0.0,bajo,0.2,0.0,0.0
2037,2022,15,VALLE DEL CAUCA,CAMION,0.0,0.0,forecast_futuro,640.3,654.3,1105.0,0.0,0.0,bajo,0.2,0.0,0.0
2037,2022,15,VALLE DEL CAUCA,CAMIONETA,0.0,18.0,forecast_futuro,685.1142857142858,613.5857142857143,1105.571428571429,12332.057142857144,12332.057142857144,bajo,0.2,2208.9085714285716,2208.9085714285716
2037,2022,15,VALLE DEL CAUCA,CUADRICICLO,0.0,20.0,forecast_futuro,61.85,139.85,144.5,1237.0,1237.0,bajo,0.2,559.4,559.4
2037,2022,15,VALLE DEL CAUCA,CUATRIMOTO,0.0,1.0,forecast_futuro,3.7,2.0,32.0,3.7,3.7,bajo,0.2,0.4,0.4
2037,2022,15,VALLE DEL CAUCA,MICROBUS,0.0,1.0,forecast_futuro,307.3,323.7,1151.0,307.3,307.3,bajo,0.2,64.74,64.74
2037,2022,15,VALLE DEL CAUCA,MOTOCARRO,0.0,11.0,forecast_futuro,3.7,3.1,31.0,40.7,40.7,bajo,0.2,6.82,6.82
2037,2022,15,VALLE DEL CAUCA,MOTOCICLETA,0.0,0.0,forecast_futuro,2.1,2.5,29.0,0.0,0.0,bajo,0.2,0.0,0.0
2037,2022,15,VALLE DEL CAUCA,MOTOTRICICLO,0.0,1.0,forecast_futuro,2.1,4.9,35.0,2.1,2.1,bajo,0.2,0.9800000000000001,0.9800000000000001
2037,2022,15,VALLE DEL CAUCA,TRICIMOTO,0.0,20.0,forecast_futuro,2.55,3.275,29.0,51.0,51.0,bajo,0.2,13.100000000000001,13.100000000000001
2042,2022,20,AMAZONAS,MOTOCICLETA,0.0,1.0,forecast_futuro,2.4,4.2,31.0,2.4,2.4,bajo,0.2,0.8400000000000001,0.8400000000000001
2042,2022,20,ANTIOQUIA,AUTOMOVIL,0.0,278.0,forecast_futuro,67.17567567567568,160.48378378378376,149.7027027027027,18674.837837837837,18674.837837837837,bajo,0.2,8922.898378378377,8922.898378378377
2042,2022,20,ANTIOQUIA,BUS,0.0,0.0,forecast_futuro,297.8,299.7,1213.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,ANTIOQUIA,CAMION,0.0,358.0,forecast_futuro,688.0875,599.3199999999999,1165.8,246335.32499999998,246335.32499999998,bajo,0.2,42911.312,42911.312
2042,2022,20,ANTIOQUIA,CAMIONETA,0.0,278.0,forecast_futuro,682.2338235294118,558.8044117647058,1160.9117647058824,189661.00294117647,189661.00294117647,bajo,0.2,31069.525294117648,31069.525294117648
2042,2022,20,ANTIOQUIA,CUADRICICLO,0.0,578.0,forecast_futuro,58.440000000000005,156.48888888888888,145.4,33778.32,33778.32,bajo,0.2,18090.115555555556,18090.115555555556
2042,2022,20,ANTIOQUIA,CUATRIMOTO,0.0,1.0,forecast_futuro,2.5,2.5,38.0,2.5,2.5,bajo,0.2,0.5,0.5
2042,2022,20,ANTIOQUIA,MOTOCARRO,0.0,5.0,forecast_futuro,4.7,3.2,36.0,23.5,23.5,bajo,0.2,3.2,3.2
2042,2022,20,ANTIOQUIA,MOTOCICLETA,0.0,0.0,forecast_futuro,3.3000000000000003,3.8,31.666666666666668,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,ANTIOQUIA,TRICIMOTO,0.0,1.0,forecast_futuro,4.7,2.7,29.0,4.7,4.7,bajo,0.2,0.54,0.54
2042,2022,20,ARAUCA,MOTOCICLETA,0.0,3.0,forecast_futuro,3.3000000000000003,3.233333333333333,35.666666666666664,9.9,9.9,bajo,0.2,1.94,1.94
2042,2022,20,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",AUTOMOVIL,0.0,1.0,forecast_futuro,75.6,116.5,177.0,75.6,75.6,bajo,0.2,23.3,23.3
2042,2022,20,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",CAMIONETA,0.0,3.0,forecast_futuro,744.8333333333334,641.0,1106.6666666666667,2234.5,2234.5,bajo,0.2,384.6,384.6
2042,2022,20,ATLANTICO,AUTOMOVIL,0.0,4.0,forecast_futuro,42.5,64.2,137.0,170.0,170.0,bajo,0.2,51.36000000000001,51.36000000000001
2042,2022,20,ATLANTICO,CAMIONETA,0.0,0.0,forecast_futuro,686.5,572.6,1106.5,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,ATLANTICO,MOTOCARRO,0.0,3.0,forecast_futuro,3.0666666666666664,3.4666666666666663,34.666666666666664,9.2,9.2,bajo,0.2,2.0799999999999996,2.0799999999999996
2042,2022,20,ATLANTICO,MOTOCICLETA,0.0,1.0,forecast_futuro,4.6,2.3,37.0,4.6,4.6,bajo,0.2,0.45999999999999996,0.45999999999999996
2042,2022,20,ATLANTICO,TRICIMOTO,0.0,0.0,forecast_futuro,5.0,2.6,32.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,BOGOTA D.C.,AUTOMOVIL,0.0,621.0,forecast_futuro,64.19907407407408,154.63425925925927,142.4351851851852,39867.625,39867.625,bajo,0.2,19205.575,19205.575
2042,2022,20,BOGOTA D.C.,BUS,0.0,1384.0,forecast_futuro,347.5259927797834,261.82960288808664,1151.1624548736463,480975.97400722024,480975.97400722024,bajo,0.2,72474.43407942238,72474.43407942238
2042,2022,20,BOGOTA D.C.,CAMIONETA,0.0,243.0,forecast_futuro,715.7865853658536,586.7682926829268,1167.939024390244,173936.14024390242,173936.14024390242,bajo,0.2,28516.939024390245,28516.939024390245
2042,2022,20,BOGOTA D.C.,CUADRICICLO,0.0,76.0,forecast_futuro,63.022222222222226,134.17777777777778,144.05555555555554,4789.688888888889,4789.688888888889,bajo,0.2,2039.5022222222224,2039.5022222222224
2042,2022,20,BOGOTA D.C.,MOTOCARRO,0.0,2.0,forecast_futuro,3.65,3.4000000000000004,28.5,7.3,7.3,bajo,0.2,1.3600000000000003,1.3600000000000003
2042,2022,20,BOGOTA D.C.,MOTOCICLETA,0.0,0.0,forecast_futuro,4.15,3.275,31.75,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,BOGOTA D.C.,MOTOTRICICLO,0.0,5.0,forecast_futuro,4.800000000000001,3.65,28.5,24.000000000000004,24.000000000000004,bajo,0.2,3.6500000000000004,3.6500000000000004
2042,2022,20,BOGOTA D.C.,TRICIMOTO,0.0,35.0,forecast_futuro,2.975,3.675,30.0,104.125,104.125,bajo,0.2,25.725,25.725
2042,2022,20,BOLIVAR,AUTOMOVIL,0.0,22.0,forecast_futuro,56.74444444444444,165.64444444444445,145.44444444444446,1248.3777777777777,1248.3777777777777,bajo,0.2,728.8355555555556,728.8355555555556
2042,2022,20,BOLIVAR,BUS,0.0,3.0,forecast_futuro,271.56666666666666,303.3,1168.0,814.7,814.7,bajo,0.2,181.98000000000002,181.98000000000002
2042,2022,20,BOLIVAR,CAMIONETA,0.0,22.0,forecast_futuro,590.55,505.55,1407.5,12992.099999999999,12992.099999999999,bajo,0.2,2224.42,2224.42
2042,2022,20,BOLIVAR,CUADRICICLO,0.0,3.0,forecast_futuro,66.7,115.66666666666669,152.0,200.10000000000002,200.10000000000002,bajo,0.2,69.40000000000002,69.40000000000002
2042,2022,20,BOLIVAR,MOTOCICLETA,0.0,0.0,forecast_futuro,2.1,4.0,26.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,BOLIVAR,TRICIMOTO,0.0,1.0,forecast_futuro,4.1,3.4,29.0,4.1,4.1,bajo,0.2,0.68,0.68
2042,2022,20,BOYACA,AUTOMOVIL,0.0,1.0,forecast_futuro,55.3,230.6,123.0,55.3,55.3,bajo,0.2,46.120000000000005,46.120000000000005
2042,2022,20,BOYACA,CAMIONETA,0.0,1.0,forecast_futuro,743.4,699.7,1339.0,743.4,743.4,bajo,0.2,139.94000000000003,139.94000000000003
2042,2022,20,BOYACA,CUADRICICLO,0.0,2.0,forecast_futuro,64.05000000000001,215.8,155.5,128.10000000000002,128.10000000000002,bajo,0.2,86.32000000000001,86.32000000000001
2042,2022,20,BOYACA,TRICIMOTO,0.0,2.0,forecast_futuro,3.55,3.25,33.5,7.1,7.1,bajo,0.2,1.3,1.3
2042,2022,20,CALDAS,AUTOMOVIL,0.0,0.0,forecast_futuro,66.42,151.44,148.4,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,CALDAS,BUS,0.0,1.0,forecast_futuro,331.9,222.4,1276.0,331.9,331.9,bajo,0.2,44.480000000000004,44.480000000000004
2042,2022,20,CALDAS,CAMIONETA,0.0,0.0,forecast_futuro,653.0,460.8,956.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,CALDAS,CUADRICICLO,0.0,21.0,forecast_futuro,68.225,119.975,148.75,1432.725,1432.725,bajo,0.2,503.895,503.895
2042,2022,20,CALDAS,MOTOCICLETA,0.0,4.0,forecast_futuro,3.25,3.55,33.5,13.0,13.0,bajo,0.2,2.84,2.84
2042,2022,20,CALDAS,TRICIMOTO,0.0,1.0,forecast_futuro,2.3,3.2,36.0,2.3,2.3,bajo,0.2,0.6400000000000001,0.6400000000000001
2042,2022,20,CAQUETA,MOTOCICLETA,0.0,64.0,forecast_futuro,3.5,3.685714285714286,33.42857142857143,224.0,224.0,bajo,0.2,47.17714285714286,47.17714285714286
2042,2022,20,CASANARE,AUTOMOVIL,0.0,2.0,forecast_futuro,71.05,189.15,136.5,142.1,142.1,bajo,0.2,75.66000000000001,75.66000000000001
2042,2022,20,CASANARE,MOTOCICLETA,0.0,0.0,forecast_futuro,4.6,2.9,30.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,CASANARE,TRICIMOTO,0.0,1.0,forecast_futuro,4.8,4.0,35.0,4.8,4.8,bajo,0.2,0.8,0.8
2042,2022,20,CAUCA,AUTOMOVIL,0.0,1.0,forecast_futuro,65.7,164.4,129.0,65.7,65.7,bajo,0.2,32.88,32.88
2042,2022,20,CAUCA,CAMIONETA,0.0,98.0,forecast_futuro,673.8846153846154,578.4769230769231,1148.3076923076924,66040.69230769231,66040.69230769231,bajo,0.2,11338.147692307692,11338.147692307692
2042,2022,20,CAUCA,CUADRICICLO,0.0,1.0,forecast_futuro,48.0,191.2,121.0,48.0,48.0,bajo,0.2,38.24,38.24
2042,2022,20,CAUCA,MOTOCICLETA,0.0,0.0,forecast_futuro,2.7,4.8,33.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,CAUCA,TRICIMOTO,0.0,1.0,forecast_futuro,4.8,2.4,35.0,4.8,4.8,bajo,0.2,0.48,0.48
2042,2022,20,CESAR,MOTOCICLETA,0.0,2.0,forecast_futuro,3.75,4.4,36.0,7.5,7.5,bajo,0.2,1.7600000000000002,1.7600000000000002
2042,2022,20,CHOCO,MOTOCICLETA,0.0,0.0,forecast_futuro,3.65,4.4,34.5,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,CORDOBA,BUS,0.0,12.0,forecast_futuro,329.0,291.47499999999997,1084.0833333333333,3948.0,3948.0,bajo,0.2,699.54,699.54
2042,2022,20,CORDOBA,MOTOCICLETA,0.0,0.0,forecast_futuro,4.1,4.9,28.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,CORDOBA,TRICIMOTO,0.0,1.0,forecast_futuro,4.0,3.8,37.0,4.0,4.0,bajo,0.2,0.76,0.76
2042,2022,20,CUNDINAMARCA,AUTOMOVIL,0.0,141.0,forecast_futuro,58.766666666666666,143.7133333333333,143.73333333333332,8286.1,8286.1,bajo,0.2,4052.716,4052.716
2042,2022,20,CUNDINAMARCA,BUS,0.0,1.0,forecast_futuro,348.2,310.2,1087.0,348.2,348.2,bajo,0.2,62.04,62.04
2042,2022,20,CUNDINAMARCA,CAMION,0.0,0.0,forecast_futuro,618.15,630.0,1222.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,CUNDINAMARCA,CAMIONETA,0.0,80.0,forecast_futuro,665.7962962962963,533.6740740740742,1139.037037037037,53263.70370370371,53263.70370370371,bajo,0.2,8538.785185185186,8538.785185185186
2042,2022,20,CUNDINAMARCA,CUADRICICLO,0.0,53.0,forecast_futuro,61.3,221.1,149.0,3248.8999999999996,3248.8999999999996,bajo,0.2,2343.66,2343.66
2042,2022,20,CUNDINAMARCA,CUATRIMOTO,0.0,1.0,forecast_futuro,3.6,4.7,37.0,3.6,3.6,bajo,0.2,0.9400000000000001,0.9400000000000001
2042,2022,20,CUNDINAMARCA,MICROBUS,0.0,2.0,forecast_futuro,381.4,231.75,1084.0,762.8,762.8,bajo,0.2,92.7,92.7
2042,2022,20,CUNDINAMARCA,MOTOCARRO,0.0,0.0,forecast_futuro,3.266666666666667,3.3000000000000003,33.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,CUNDINAMARCA,MOTOCICLETA,0.0,7.0,forecast_futuro,3.7,2.8,32.0,25.900000000000002,25.900000000000002,bajo,0.2,3.92,3.92
2042,2022,20,CUNDINAMARCA,MOTOTRICICLO,0.0,70.0,forecast_futuro,3.142857142857143,4.128571428571428,32.0,220.0,220.0,bajo,0.2,57.79999999999999,57.79999999999999
2042,2022,20,CUNDINAMARCA,TRACTOCAMION,0.0,1.0,forecast_futuro,836.6,528.6,1047.0,836.6,836.6,bajo,0.2,105.72000000000001,105.72000000000001
2042,2022,20,CUNDINAMARCA,TRICIMOTO,0.0,7.0,forecast_futuro,4.5,2.8,36.0,31.5,31.5,bajo,0.2,3.92,3.92
2042,2022,20,GUAINIA,TRICIMOTO,0.0,2.0,forecast_futuro,3.65,3.75,34.5,7.3,7.3,bajo,0.2,1.5,1.5
2042,2022,20,HUILA,AUTOMOVIL,0.0,3.0,forecast_futuro,45.55,117.8,152.0,136.64999999999998,136.64999999999998,bajo,0.2,70.67999999999999,70.67999999999999
2042,2022,20,HUILA,CAMIONETA,0.0,1.0,forecast_futuro,675.9,431.6,948.0,675.9,675.9,bajo,0.2,86.32000000000001,86.32000000000001
2042,2022,20,HUILA,CUADRICICLO,0.0,1.0,forecast_futuro,51.5,201.1,157.0,51.5,51.5,bajo,0.2,40.22,40.22
2042,2022,20,HUILA,MOTOCARRO,0.0,1.0,forecast_futuro,4.0,3.3,33.0,4.0,4.0,bajo,0.2,0.66,0.66
2042,2022,20,HUILA,MOTOCICLETA,0.0,0.0,forecast_futuro,4.2,2.7,40.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,HUILA,TRICIMOTO,0.0,1.0,forecast_futuro,2.6,3.8,37.0,2.6,2.6,bajo,0.2,0.76,0.76
2042,2022,20,MAGDALENA,AUTOMOVIL,0.0,1.0,forecast_futuro,42.2,218.7,150.0,42.2,42.2,bajo,0.2,43.74,43.74
2042,2022,20,MAGDALENA,MOTOCICLETA,0.0,1.0,forecast_futuro,4.3,4.4,28.0,4.3,4.3,bajo,0.2,0.8800000000000001,0.8800000000000001
2042,2022,20,MAGDALENA,TRICIMOTO,0.0,1.0,forecast_futuro,4.8,5.0,35.0,4.8,4.8,bajo,0.2,1.0,1.0
2042,2022,20,META,AUTOMOVIL,0.0,56.0,forecast_futuro,65.97857142857143,139.45000000000002,141.64285714285714,3694.8,3694.8,bajo,0.2,1561.8400000000001,1561.8400000000001
2042,2022,20,META,CAMIONETA,0.0,1.0,forecast_futuro,659.3,463.8,1099.0,659.3,659.3,bajo,0.2,92.76,92.76
2042,2022,20,META,CUADRICICLO,0.0,1.0,forecast_futuro,43.4,201.3,159.0,43.4,43.4,bajo,0.2,40.260000000000005,40.260000000000005
2042,2022,20,META,MOTOCARRO,0.0,1.0,forecast_futuro,4.2,3.3,33.0,4.2,4.2,bajo,0.2,0.66,0.66
2042,2022,20,META,MOTOCICLETA,0.0,2.0,forecast_futuro,2.8,2.3,39.0,5.6,5.6,bajo,0.2,0.9199999999999999,0.9199999999999999
2042,2022,20,NARINO,CAMIONETA,0.0,2.0,forecast_futuro,672.85,624.4,1079.5,1345.7,1345.7,bajo,0.2,249.76,249.76
2042,2022,20,NARINO,MOTOCICLETA,0.0,1.0,forecast_futuro,3.5,2.2,35.0,3.5,3.5,bajo,0.2,0.44000000000000006,0.44000000000000006
2042,2022,20,NORTE DE SANTANDER,AUTOMOVIL,0.0,6.0,forecast_futuro,52.0,229.5,169.0,312.0,312.0,bajo,0.2,275.40000000000003,275.40000000000003
2042,2022,20,NORTE DE SANTANDER,CAMIONETA,0.0,49.0,forecast_futuro,658.3571428571429,674.6428571428571,1131.857142857143,32259.5,32259.5,bajo,0.2,6611.5,6611.5
2042,2022,20,NORTE DE SANTANDER,CUADRICICLO,0.0,2.0,forecast_futuro,54.25,104.8,150.0,108.5,108.5,bajo,0.2,41.92,41.92
2042,2022,20,NORTE DE SANTANDER,MOTOCICLETA,0.0,0.0,forecast_futuro,4.8,3.3,31.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,NORTE DE SANTANDER,TRICIMOTO,0.0,1.0,forecast_futuro,2.2,3.4,26.0,2.2,2.2,bajo,0.2,0.68,0.68
2042,2022,20,QUINDIO,AUTOMOVIL,0.0,0.0,forecast_futuro,60.5,54.4,177.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,QUINDIO,CAMIONETA,0.0,1.0,forecast_futuro,724.5,442.4,1347.0,724.5,724.5,bajo,0.2,88.48,88.48
2042,2022,20,QUINDIO,CUADRICICLO,0.0,47.0,forecast_futuro,60.2,131.26666666666668,145.33333333333334,2829.4,2829.4,bajo,0.2,1233.9066666666668,1233.9066666666668
2042,2022,20,RISARALDA,AUTOMOVIL,0.0,1.0,forecast_futuro,63.3,191.5,139.0,63.3,63.3,bajo,0.2,38.300000000000004,38.300000000000004
2042,2022,20,RISARALDA,CAMIONETA,0.0,1.0,forecast_futuro,842.7,544.1,1195.0,842.7,842.7,bajo,0.2,108.82000000000001,108.82000000000001
2042,2022,20,RISARALDA,CUADRICICLO,0.0,3.0,forecast_futuro,57.75,155.9,151.0,173.25,173.25,bajo,0.2,93.54000000000002,93.54000000000002
2042,2022,20,RISARALDA,MOTOCICLETA,0.0,0.0,forecast_futuro,4.3,2.35,32.5,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,SANTANDER,AUTOMOVIL,0.0,41.0,forecast_futuro,42.9,161.9,177.0,1758.8999999999999,1758.8999999999999,bajo,0.2,1327.5800000000002,1327.5800000000002
2042,2022,20,SANTANDER,CAMION,0.0,1.0,forecast_futuro,825.0,594.7,933.0,825.0,825.0,bajo,0.2,118.94000000000001,118.94000000000001
2042,2022,20,SANTANDER,CAMIONETA,0.0,130.0,forecast_futuro,677.5736842105263,553.4421052631578,1125.4736842105262,88084.57894736841,88084.57894736841,bajo,0.2,14389.494736842105,14389.494736842105
2042,2022,20,SANTANDER,CUADRICICLO,0.0,17.0,forecast_futuro,71.9,124.5,131.0,1222.3000000000002,1222.3000000000002,bajo,0.2,423.3,423.3
2042,2022,20,SANTANDER,MICROBUS,0.0,3.0,forecast_futuro,314.09999999999997,234.76666666666665,1154.0,942.3,942.3,bajo,0.2,140.85999999999999,140.85999999999999
2042,2022,20,SANTANDER,MOTOCICLETA,0.0,115.0,forecast_futuro,3.6666666666666665,2.533333333333333,34.666666666666664,421.66666666666663,421.66666666666663,bajo,0.2,58.266666666666666,58.266666666666666
2042,2022,20,SANTANDER,TRICIMOTO,0.0,1.0,forecast_futuro,3.0,3.4,26.0,3.0,3.0,bajo,0.2,0.68,0.68
2042,2022,20,TOLIMA,AUTOMOVIL,0.0,0.0,forecast_futuro,53.1,188.0,111.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,TOLIMA,CAMIONETA,0.0,1.0,forecast_futuro,778.3,710.2,1196.0,778.3,778.3,bajo,0.2,142.04000000000002,142.04000000000002
2042,2022,20,TOLIMA,MOTOCICLETA,0.0,3.0,forecast_futuro,3.466666666666667,3.8,34.333333333333336,10.4,10.4,bajo,0.2,2.28,2.28
2042,2022,20,VALLE DEL CAUCA,AUTOMOVIL,0.0,19.0,forecast_futuro,61.65,73.1,112.0,1171.35,1171.35,bajo,0.2,277.78,277.78
2042,2022,20,VALLE DEL CAUCA,BUS,0.0,0.0,forecast_futuro,306.4,262.7,1122.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,VALLE DEL CAUCA,CAMION,0.0,0.0,forecast_futuro,640.3,654.3,1105.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,VALLE DEL CAUCA,CAMIONETA,0.0,22.0,forecast_futuro,685.1142857142858,613.5857142857143,1105.571428571429,15072.514285714287,15072.514285714287,bajo,0.2,2699.777142857143,2699.777142857143
2042,2022,20,VALLE DEL CAUCA,CUADRICICLO,0.0,25.0,forecast_futuro,61.85,139.85,144.5,1546.25,1546.25,bajo,0.2,699.25,699.25
2042,2022,20,VALLE DEL CAUCA,CUATRIMOTO,0.0,1.0,forecast_futuro,3.7,2.0,32.0,3.7,3.7,bajo,0.2,0.4,0.4
2042,2022,20,VALLE DEL CAUCA,MICROBUS,0.0,1.0,forecast_futuro,307.3,323.7,1151.0,307.3,307.3,bajo,0.2,64.74,64.74
2042,2022,20,VALLE DEL CAUCA,MOTOCARRO,0.0,13.0,forecast_futuro,3.7,3.1,31.0,48.1,48.1,bajo,0.2,8.06,8.06
2042,2022,20,VALLE DEL CAUCA,MOTOCICLETA,0.0,0.0,forecast_futuro,2.1,2.5,29.0,0.0,0.0,bajo,0.2,0.0,0.0
2042,2022,20,VALLE DEL CAUCA,MOTOTRICICLO,0.0,1.0,forecast_futuro,2.1,4.9,35.0,2.1,2.1,bajo,0.2,0.9800000000000001,0.9800000000000001
2042,2022,20,VALLE DEL CAUCA,TRICIMOTO,0.0,19.0,forecast_futuro,2.55,3.275,29.0,48.449999999999996,48.449999999999996,bajo,0.2,12.445,12.445
2052,2022,30,AMAZONAS,MOTOCICLETA,0.0,1.0,forecast_futuro,2.4,4.2,31.0,2.4,2.4,bajo,0.2,0.8400000000000001,0.8400000000000001
2052,2022,30,ANTIOQUIA,AUTOMOVIL,0.0,365.0,forecast_futuro,67.17567567567568,160.48378378378376,149.7027027027027,24519.121621621623,24519.121621621623,bajo,0.2,11715.316216216215,11715.316216216215
2052,2022,30,ANTIOQUIA,BUS,0.0,0.0,forecast_futuro,297.8,299.7,1213.0,0.0,0.0,bajo,0.2,0.0,0.0
2052,2022,30,ANTIOQUIA,CAMION,0.0,502.0,forecast_futuro,688.0875,599.3199999999999,1165.8,345419.925,345419.925,bajo,0.2,60171.727999999996,60171.727999999996
2052,2022,30,ANTIOQUIA,CAMIONETA,0.0,375.0,forecast_futuro,682.2338235294118,558.8044117647058,1160.9117647058824,255837.68382352943,255837.68382352943,bajo,0.2,41910.330882352944,41910.330882352944
2052,2022,30,ANTIOQUIA,CUADRICICLO,0.0,797.0,forecast_futuro,58.440000000000005,156.48888888888888,145.4,46576.68,46576.68,bajo,0.2,24944.32888888889,24944.32888888889
2052,2022,30,ANTIOQUIA,CUATRIMOTO,0.0,1.0,forecast_futuro,2.5,2.5,38.0,2.5,2.5,bajo,0.2,0.5,0.5
2052,2022,30,ANTIOQUIA,MOTOCARRO,0.0,5.0,forecast_futuro,4.7,3.2,36.0,23.5,23.5,bajo,0.2,3.2,3.2
2052,2022,30,ANTIOQUIA,MOTOCICLETA,0.0,0.0,forecast_futuro,3.3000000000000003,3.8,31.666666666666668,0.0,0.0,bajo,0.2,0.0,0.0
2052,2022,30,ANTIOQUIA,TRICIMOTO,0.0,1.0,forecast_futuro,4.7,2.7,29.0,4.7,4.7,bajo,0.2,0.54,0.54
2052,2022,30,ARAUCA,MOTOCICLETA,0.0,3.0,forecast_futuro,3.3000000000000003,3.233333333333333,35.666666666666664,9.9,9.9,bajo,0.2,1.94,1.94
2052,2022,30,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",AUTOMOVIL,0.0,1.0,forecast_futuro,75.6,116.5,177.0,75.6,75.6,bajo,0.2,23.3,23.3
2052,2022,30,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",CAMIONETA,0.0,3.0,forecast_futuro,744.8333333333334,641.0,1106.6666666666667,2234.5,2234.5,bajo,0.2,384.6,384.6
2052,2022,30,ATLANTICO,AUTOMOVIL,0.0,4.0,forecast_futuro,42.5,64.2,137.0,170.0,170.0,bajo,0.2,51.36000000000001,51.36000000000001
2052,2022,30,ATLANTICO,CAMIONETA,0.0,0.0,forecast_futuro,686.5,572.6,1106.5,0.0,0.0,bajo,0.2,0.0,0.0
2052,2022,30,ATLANTICO,MOTOCARRO,0.0,3.0,forecast_futuro,3.0666666666666664,3.4666666666666663,34.666666666666664,9.2,9.2,bajo,0.2,2.0799999999999996,2.0799999999999996
